Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,3.546875,3.593750,3.406250,3.515625,1.365730,111104000
1985-02-01,3.468750,3.617188,3.445313,3.554688,1.397194,76660800
1985-03-01,3.539063,3.601563,3.429688,3.468750,1.363416,85536000
1985-04-01,3.375000,3.437500,3.226563,3.257813,1.280506,93441600
1985-05-01,3.257813,3.421875,3.148438,3.367188,1.340128,77854400
1985-06-01,3.367188,3.562500,3.281250,3.507813,1.396097,68299200
1985-07-01,3.523438,3.703125,3.515625,3.578125,1.424080,74820800
1985-08-01,3.578125,3.710938,3.500000,3.593750,1.446545,49750400
1985-09-01,3.593750,3.679688,3.468750,3.523438,1.418244,49593600
1985-10-01,3.492188,4.007813,3.437500,3.960938,1.594345,89502400
1985-11-01,3.960938,4.226563,3.929688,4.195313,1.708121,86921600
1985-12-01,4.179688,4.484375,4.140625,4.359375,1.774919,93219200
1986-01-01,4.359375,4.382813,3.984375,4.117188,1.676311,115347200
1986-02-01,4.093750,4.335938,4.031250,4.312500,1.772970,93246400
1986-03-01,4.312500,4.804688,4.148438,4.601563,1.891811,131080000
1986-04-01,4.578125,4.851563,4.453125,4.593750,1.888599,104536000
1986-05-01,4.578125,4.984375,4.445313,4.867188,2.019248,91988800
1986-06-01,4.851563,5.039063,4.648438,5.007813,2.077591,96865600
1986-07-01,5.000000,5.156250,4.507813,4.835938,2.006284,105468800
1986-08-01,4.835938,5.039063,4.687500,5.000000,2.092695,79000000
1986-09-01,5.000000,5.031250,4.117188,4.234375,1.772251,112936000
1986-10-01,4.234375,4.742188,4.218750,4.687500,1.961901,90670400
1986-11-01,4.765625,4.921875,4.476563,4.859375,2.052820,90124800
1986-12-01,4.875000,5.062500,4.726563,4.773438,2.016516,120793600
1987-01-01,4.796875,5.687500,4.796875,5.500000,2.323448,138395200
1987-02-01,5.515625,5.593750,5.281250,5.421875,2.308999,98387200
1987-03-01,5.421875,6.039063,5.320313,5.750000,2.448737,145539200
1987-04-01,5.687500,6.148438,5.218750,5.296875,2.255765,150628800
